row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
506,ridge_alpha_100,5300000.0,28941331.817622263,-23641331.817622263,23641331.817622263,1,JAVITS CENTER,23 LOFT BUILDINGS                          ,516-520 WEST 34TH   STREET,10001
703,ridge_alpha_100,8146000.0,31731777.221814416,-23585777.221814416,23585777.221814416,1,SOHO,11A CONDO-RENTALS                           ,25 MERCER STREET,10013
59,ridge_alpha_100,15000000.0,38264761.222124815,-23264761.222124815,23264761.222124815,1,CIVIC CENTER,08 RENTALS - ELEVATOR APARTMENTS           ,23 PARK PLACE,10007
586,ridge_alpha_100,16975000.0,38854792.348301016,-21879792.348301016,21879792.348301016,1,MIDTOWN EAST,08 RENTALS - ELEVATOR APARTMENTS           ,316 EAST 55TH   STREET,10022
505,ridge_alpha_100,330000000.0,350688301.4590738,-20688301.459073782,20688301.459073782,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,433-447 NINTH AVENUE,10001
760,ridge_alpha_100,1500000.0,22154450.325019754,-20654450.325019754,20654450.325019754,1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,1472 YORK AVENUE,10075
16731,ridge_alpha_100,525000.0,21126357.130329072,-20601357.130329072,20601357.130329072,4,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS             ,26910 GRAND CENTRAL PARKWA,11005
45,ridge_alpha_100,4300000.0,23327165.33870238,-19027165.33870238,19027165.33870238,1,CHELSEA,26 OTHER HOTELS                            ,305 WEST 29TH   STREET,10001
850,ridge_alpha_100,9050000.0,28043178.789015852,-18993178.789015852,18993178.789015852,1,UPPER WEST SIDE (59-79),08 RENTALS - ELEVATOR APARTMENTS           ,23 WEST 69TH   STREET,10023
60,ridge_alpha_100,21250000.0,38935390.82229029,-17685390.822290286,17685390.822290286,1,CIVIC CENTER,08 RENTALS - ELEVATOR APARTMENTS           ,74 LEONARD STREET,10013
7841,ridge_alpha_100,102873750.0,120035767.583203,-17162017.583203003,17162017.583203003,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,175 PEARL STREET,11201
27,ridge_alpha_100,4600000.0,21187294.322527554,-16587294.322527554,16587294.322527554,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,559 WEST 23RD   STREET,10011
135,ridge_alpha_100,15000000.0,30628323.67575818,-15628323.67575818,15628323.67575818,1,GRAMERCY,21 OFFICE BUILDINGS                        ,139 EAST 23RD STREET,10010
705,ridge_alpha_100,11330648.0,26447400.902015384,-15116752.902015384,15116752.902015384,1,SOHO,21 OFFICE BUILDINGS                        ,42 GREENE STREET,10013
190,ridge_alpha_100,12576515.0,27390285.57879068,-14813770.57879068,14813770.57879068,1,GREENWICH VILLAGE-WEST,08 RENTALS - ELEVATOR APARTMENTS           ,80 GROVE STREET,10014
773,ridge_alpha_100,5200000.0,19795991.877584357,-14595991.877584357,14595991.877584357,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,219 EAST 60TH   STREET,10022
119,ridge_alpha_100,26500000.0,40956983.36750482,-14456983.36750482,14456983.36750482,1,FLATIRON,21 OFFICE BUILDINGS                        ,30 EAST 23RD   STREET,10010
503,ridge_alpha_100,5000000.0,19175311.711402807,-14175311.711402807,14175311.711402807,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,522 WEST 37TH   STREET,10018
12497,ridge_alpha_100,1669345.0,15766973.314893104,-14097628.314893104,14097628.314893104,3,WILLIAMSBURG-EAST,08 RENTALS - ELEVATOR APARTMENTS           ,140 JOHNSON AVENUE,11206
761,ridge_alpha_100,13000000.0,26866533.653575595,-13866533.653575595,13866533.653575595,1,UPPER EAST SIDE (59-79),08 RENTALS - ELEVATOR APARTMENTS           ,52 EAST 64TH   STREET,10065
110,ridge_alpha_100,12500000.0,26333266.60595832,-13833266.60595832,13833266.60595832,1,FINANCIAL,21 OFFICE BUILDINGS                        ,27 CLIFF STREET,10038
63,ridge_alpha_100,3150000.0,16738647.715478411,-13588647.715478411,13588647.715478411,1,CIVIC CENTER,21 OFFICE BUILDINGS                        ,85 WORTH,10013
821,ridge_alpha_100,34340699.0,47579722.032938056,-13239023.032938056,13239023.032938056,1,UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,1493 YORK AVENUE,10075
706,ridge_alpha_100,13226118.0,26447400.902015384,-13221282.902015384,13221282.902015384,1,SOHO,21 OFFICE BUILDINGS                        ,42 GREENE STREET,10013
954,ridge_alpha_100,5650000.0,18450779.51005889,-12800779.510058891,12800779.510058891,1,WASHINGTON HEIGHTS UPPER,08 RENTALS - ELEVATOR APARTMENTS           ,4441 BROADWAY,10040
