row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
515,ridge_alpha_100000,174000000.0,39437851.31086196,134562148.68913805,134562148.68913805,1,KIPS BAY,26 OTHER HOTELS                            ,340 EAST 24TH   STREET,10010
58,ridge_alpha_100000,141500000.0,8855596.949919393,132644403.05008061,132644403.05008061,1,CIVIC CENTER,07 RENTALS - WALKUP APARTMENTS             ,41 WHITE STREET,10013
155,ridge_alpha_100000,153000000.0,22003332.171624303,130996667.8283757,130996667.8283757,1,GREENWICH VILLAGE-CENTRAL,21 OFFICE BUILDINGS                        ,34-42 W 14 STREET,10011
7826,ridge_alpha_100000,154250000.0,26332794.317867253,127917205.68213275,127917205.68213275,3,DOWNTOWN-FULTON MALL,11A CONDO-RENTALS                           ,236 LIVINGSTON STREET,11201
100,ridge_alpha_100000,212500000.0,92720475.48422413,119779524.51577587,119779524.51577587,1,FASHION,25 LUXURY HOTELS                           ,371 7 AVENUE,10001
854,ridge_alpha_100000,145000000.0,28209623.98510772,116790376.01489228,116790376.01489228,1,UPPER WEST SIDE (59-79),26 OTHER HOTELS                            ,305 WEST END AVENUE,10023
112,ridge_alpha_100000,203345000.0,87408841.32107574,115936158.67892426,115936158.67892426,1,FINANCIAL,25 LUXURY HOTELS                           ,133 GREENWICH STREET,10006
105,ridge_alpha_100000,182391612.0,69304060.2108088,113087551.7891912,113087551.7891912,1,FINANCIAL,08 RENTALS - ELEVATOR APARTMENTS           ,67 WALL STREET,10005
502,ridge_alpha_100000,124700000.0,19891045.859821852,104808954.14017814,104808954.14017814,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,504-514 WEST 34TH   STREET,10001
15012,ridge_alpha_100000,125000000.0,22454702.461500432,102545297.53849956,102545297.53849956,4,ELMHURST,08 RENTALS - ELEVATOR APARTMENTS           ,90-02 QUEENS BOULEVARD,11373
19873,ridge_alpha_100000,139874900.0,39425674.6138154,100449225.3861846,100449225.3861846,4,REGO PARK,21 OFFICE BUILDINGS                        ,95-25 QUEENS BOULEVARD,11374
34,ridge_alpha_100000,150000000.0,50763482.20236619,99236517.79763381,99236517.79763381,1,CHELSEA,21 OFFICE BUILDINGS                        ,119 WEST 25TH   STREET,10001
39,ridge_alpha_100000,107250000.0,8063302.7193321055,99186697.2806679,99186697.2806679,1,CHELSEA,22 STORE BUILDINGS                         ,258 8 AVENUE,10011
118,ridge_alpha_100000,126000000.0,27477067.622586217,98522932.37741378,98522932.37741378,1,FLATIRON,21 OFFICE BUILDINGS                        ,31 WEST 27TH STREET,10001
7837,ridge_alpha_100000,138106368.0,42243284.21750354,95863083.78249645,95863083.78249645,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,55 PROSPECT STREET,11201
693,ridge_alpha_100000,118000000.0,25396076.77545809,92603923.2245419,92603923.2245419,1,MURRAY HILL,26 OTHER HOTELS                            ,150 EAST 34TH   STREET,10016
7843,ridge_alpha_100000,135000000.0,42630669.7605869,92369330.2394131,92369330.2394131,3,DOWNTOWN-METROTECH,26 OTHER HOTELS                            ,90 SANDS STREET,11201
2186,ridge_alpha_100000,110000000.0,19671001.160225708,90328998.8397743,90328998.8397743,2,KINGSBRIDGE HTS/UNIV HTS,32 HOSPITAL AND HEALTH FACILITIES          ,100 WEST KINGSBRIDGE RD,10468
44,ridge_alpha_100000,139725000.0,54931143.007127024,84793856.99287298,84793856.99287298,1,CHELSEA,25 LUXURY HOTELS                           ,152 WEST 26TH STREET,10001
714,ridge_alpha_100000,93000000.0,8740907.315470176,84259092.68452983,84259092.68452983,1,SOHO,41 TAX CLASS 4 - OTHER                     ,155 MERCER STREET,10012
585,ridge_alpha_100000,86000000.0,4486391.553335925,81513608.44666408,81513608.44666408,1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,428 EAST 58TH   STREET,10022
7840,ridge_alpha_100000,121313223.0,41623326.33818872,79689896.66181128,79689896.66181128,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,77 SANDS STREET,11201
101,ridge_alpha_100000,139657500.0,61247852.15794065,78409647.84205934,78409647.84205934,1,FASHION,25 LUXURY HOTELS                           ,63-67 WEST 35TH STREET,10001
46,ridge_alpha_100000,92007576.0,13957706.088806408,78049869.9111936,78049869.9111936,1,CHELSEA,26 OTHER HOTELS                            ,216-222 WEST 23RD   STREET,10011
154,ridge_alpha_100000,109000000.0,32973838.590349812,76026161.40965019,76026161.40965019,1,GREENWICH VILLAGE-CENTRAL,21 OFFICE BUILDINGS                        ,817 BROADWAY,10003
900,ridge_alpha_100000,86500000.0,14746903.63171218,71753096.36828782,71753096.36828782,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS           ,915 WEST END AVENUE,10025
666,ridge_alpha_100000,83000000.0,12458033.564596249,70541966.43540375,70541966.43540375,1,MIDTOWN WEST,31 COMMERCIAL VACANT LAND                  ,12 WEST 55TH   STREET,10019
569,ridge_alpha_100000,155000000.0,84965462.94326438,70034537.05673562,70034537.05673562,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,551 MADISON AVENUE,10022
717,ridge_alpha_100000,90000000.0,20349941.70075455,69650058.29924545,69650058.29924545,1,TRIBECA,23 LOFT BUILDINGS                          ,52 VARICK STREET,10013
769,ridge_alpha_100000,79500000.0,10341359.323037041,69158640.67696296,69158640.67696296,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,19 EAST 64TH   STREET,10065
11700,ridge_alpha_100000,84000000.0,16306501.434814507,67693498.56518549,67693498.56518549,3,PARK SLOPE,38 ASYLUMS AND HOMES                       ,1 PROSPECT PARK WEST,11215
573,ridge_alpha_100000,131667000.0,64432685.09244484,67234314.90755516,67234314.90755516,1,MIDTOWN CBD,22 STORE BUILDINGS                         ,727 5TH AVENUE,10022
17816,ridge_alpha_100000,85091472.0,19043483.238329023,66047988.76167098,66047988.76167098,4,JACKSON HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,73-12 35TH AVENUE,11372
6180,ridge_alpha_100000,87500000.0,21542999.453939848,65957000.54606015,65957000.54606015,3,BROOKLYN HEIGHTS,26 OTHER HOTELS                            ,107 COLUMBIA HEIGHTS,11201
17319,ridge_alpha_100000,78000000.0,13462241.941561813,64537758.05843819,64537758.05843819,4,HOLLIS,30 WAREHOUSES                              ,184-10 JAMAICA AVENUE,11423
99,ridge_alpha_100000,128177800.0,63862099.30153853,64315700.69846147,64315700.69846147,1,FASHION,25 LUXURY HOTELS                           ,311 WEST 39TH   STREET,10018
9722,ridge_alpha_100000,68000000.0,4129237.5843777973,63870762.415622205,63870762.415622205,3,FORT GREENE,22 STORE BUILDINGS                         ,633-635 FULTON ST,11201
92,ridge_alpha_100000,108000000.0,44970071.19042223,63029928.80957777,63029928.80957777,1,FASHION,21 OFFICE BUILDINGS                        ,240 WEST 35TH STREET,10001
18500,ridge_alpha_100000,65831493.0,3420464.3090388384,62411028.69096116,62411028.69096116,4,LONG ISLAND CITY,29 COMMERCIAL GARAGES                      ,22-12 JACKSON AVENUE,11101
