row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
821,ridge_alpha_100,34340699.0,133412547.07459557,-99071848.07459557,99071848.07459557,1,UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,1493 YORK AVENUE,10075
18513,ridge_alpha_100,54990000.0,152008824.55753517,-97018824.55753517,97018824.55753517,4,LONG ISLAND CITY,30 WAREHOUSES                              ,48-49 35TH   STREET,11101
19873,ridge_alpha_100,139874900.0,233315963.65661162,-93441063.65661162,93441063.65661162,4,REGO PARK,21 OFFICE BUILDINGS                        ,95-25 QUEENS BOULEVARD,11374
573,ridge_alpha_100,131667000.0,224756868.70278588,-93089868.70278588,93089868.70278588,1,MIDTOWN CBD,22 STORE BUILDINGS                         ,727 5TH AVENUE,10022
108,ridge_alpha_100,1040000000.0,1125998941.2808158,-85998941.28081584,85998941.28081584,1,FINANCIAL,21 OFFICE BUILDINGS                        ,60 WALL STREET,10005
2336,ridge_alpha_100,17500000.0,101836442.34549288,-84336442.34549288,84336442.34549288,2,MELROSE/CONCOURSE,32 HOSPITAL AND HEALTH FACILITIES          ,1160 TELLER AVENUE,10456
852,ridge_alpha_100,71669.0,83948320.10132813,-83876651.10132813,83876651.10132813,1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS             ,201 WEST 70TH STREET,10023
1965,ridge_alpha_100,10500000.0,89958778.37050436,-79458778.37050436,79458778.37050436,2,EAST TREMONT,21 OFFICE BUILDINGS                        ,1910 ARTHUR AVENUE,10457
11834,ridge_alpha_100,42400000.0,119477225.888837,-77077225.888837,77077225.888837,3,RED HOOK,30 WAREHOUSES                              ,68 FERRIS,11231
764,ridge_alpha_100,10050.0,76447095.89733322,-76437045.89733322,76437045.89733322,1,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS             ,370 EAST 76TH STREET,10021
2327,ridge_alpha_100,78137536.0,152333271.01820853,-74195735.01820853,74195735.01820853,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS           ,225-255 EAST 149TH STREET,10451
17319,ridge_alpha_100,78000000.0,152045852.23116118,-74045852.23116118,74045852.23116118,4,HOLLIS,30 WAREHOUSES                              ,184-10 JAMAICA AVENUE,11423
99,ridge_alpha_100,128177800.0,201456339.4526511,-73278539.45265111,73278539.45265111,1,FASHION,25 LUXURY HOTELS                           ,311 WEST 39TH   STREET,10018
569,ridge_alpha_100,155000000.0,220220377.38925678,-65220377.389256775,65220377.389256775,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,551 MADISON AVENUE,10022
2089,ridge_alpha_100,38391184.0,100932199.8631186,-62541015.863118604,62541015.863118604,2,HIGHBRIDGE/MORRIS HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,105 WEST 168TH STREET,10452
851,ridge_alpha_100,72805.0,60037875.82755045,-59965070.82755045,59965070.82755045,1,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS             ,55 CENTRAL PARK WEST,10023
886,ridge_alpha_100,41000000.0,98240293.83989365,-57240293.839893654,57240293.839893654,1,UPPER WEST SIDE (79-96),11A CONDO-RENTALS                           ,360 CENTRAL PARK WEST,10025
10236,ridge_alpha_100,625000.0,57745297.75699459,-57120297.75699459,57120297.75699459,3,KENSINGTON,10 COOPS - ELEVATOR APARTMENTS             ,135 OCEAN PARKWAY,11218
509,ridge_alpha_100,3900000.0,58800438.29491986,-54900438.29491986,54900438.29491986,1,KIPS BAY,02 TWO FAMILY DWELLINGS                    ,340 EAST 19TH STREET,10003
508,ridge_alpha_100,4600000.0,58063068.57719083,-53463068.57719083,53463068.57719083,1,KIPS BAY,02 TWO FAMILY DWELLINGS                    ,313 EAST 18TH   STREET,10003
511,ridge_alpha_100,6650000.0,59368261.36927568,-52718261.36927568,52718261.36927568,1,KIPS BAY,07 RENTALS - WALKUP APARTMENTS             ,316 SECOND AVENUE,10003
512,ridge_alpha_100,7200000.0,59825940.067419544,-52625940.067419544,52625940.067419544,1,KIPS BAY,07 RENTALS - WALKUP APARTMENTS             ,345 EAST 33RD STREET,10016
510,ridge_alpha_100,5750000.0,57455352.892395556,-51705352.892395556,51705352.892395556,1,KIPS BAY,02 TWO FAMILY DWELLINGS                    ,304 EAST 30TH STREET,10016
703,ridge_alpha_100,8146000.0,58017810.22046713,-49871810.22046713,49871810.22046713,1,SOHO,11A CONDO-RENTALS                           ,25 MERCER STREET,10013
12385,ridge_alpha_100,11030921.0,60696972.72331926,-49666051.72331926,49666051.72331926,3,SUNSET PARK,08 RENTALS - ELEVATOR APARTMENTS           ,5314 6 AVENUE,11220
771,ridge_alpha_100,730000.0,49651125.50787136,-48921125.50787136,48921125.50787136,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,115 EAST 61ST   STREET,10065
28,ridge_alpha_100,2341975.0,51262974.42177206,-48920999.42177206,48920999.42177206,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,155 WEST 18TH,10011
718,ridge_alpha_100,109915000.0,158783573.67484725,-48868573.674847245,48868573.674847245,1,TRIBECA,25 LUXURY HOTELS                           ,370 CANAL STREET,10013
12684,ridge_alpha_100,6000000.0,51052973.64648639,-45052973.64648639,45052973.64648639,3,WYCKOFF HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,97 WYCKOFF AVENUE,11237
7279,ridge_alpha_100,13500000.0,57545283.73436382,-44045283.73436382,44045283.73436382,3,CONEY ISLAND,08 RENTALS - ELEVATOR APARTMENTS           ,271 SEA BREEZE AVENUE,11224
